"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"25.03.2009","41.799","41.478","42.623","41.114","1,96M","0,78%"
"24.03.2009","41.476","42.439","42.439","41.476","1,83M","-2,27%"
"23.03.2009","42.439","40.077","42.509","40.077","1,88M","5,89%"
"20.03.2009","40.076","40.453","41.053","40.076","1,39M","-0,93%"
"19.03.2009","40.453","40.146","41.137","40.146","1,90M","0,78%"
"18.03.2009","40.142","39.508","40.551","38.850","1,73M","1,60%"
"17.03.2009","39.511","38.608","39.511","38.080","1,46M","2,34%"
"16.03.2009","38.607","39.018","39.713","38.467","1,53M","-1,05%"
"13.03.2009","39.015","39.152","39.707","38.580","1,60M","-0,35%"
"12.03.2009","39.152","38.806","39.304","38.286","1,63M","0,89%"
"11.03.2009","38.805","38.795","39.310","38.238","1,40M","0,03%"
"10.03.2009","38.795","36.745","38.804","36.745","1,79M","5,59%"
"09.03.2009","36.741","37.103","37.464","36.392","1,07M","-0,98%"
"06.03.2009","37.105","37.367","38.309","36.476","1,48M","-0,71%"
"05.03.2009","37.369","38.391","38.391","36.973","1,35M","-2,69%"
"04.03.2009","38.402","36.468","38.554","36.468","1,80M","5,31%"
"03.03.2009","36.468","36.236","37.085","35.722","1,73M","0,64%"
"02.03.2009","36.235","38.180","38.180","36.196","1,73M","-5,10%"
"27.02.2009","38.183","38.178","38.801","37.324","1,65M","0,01%"
"26.02.2009","38.180","38.234","39.219","38.180","1,52M","-0,13%"
"25.02.2009","38.232","38.712","38.933","37.694","1,22M","-1,25%"
"20.02.2009","38.715","39.725","39.725","38.103","1,71M","-2,56%"
"19.02.2009","39.730","39.675","40.433","39.630","1,16M","0,14%"
"18.02.2009","39.674","39.848","40.434","39.209","1,65M","-0,43%"
"17.02.2009","39.847","41.838","41.838","39.817","1,73M","-4,77%"
"16.02.2009","41.841","41.672","41.841","41.026","1,09M","0,40%"
"13.02.2009","41.674","40.512","41.833","40.512","1,45M","2,90%"
"12.02.2009","40.501","40.827","41.082","39.992","1,78M","-0,84%"
"11.02.2009","40.846","41.207","42.032","40.286","1,67M","-0,88%"
"10.02.2009","41.207","42.101","42.819","40.960","2,28M","-2,12%"
"09.02.2009","42.100","42.755","43.441","41.977","1,75M","-1,53%"
"06.02.2009","42.756","41.110","42.873","41.110","2,18M","4,01%"
"05.02.2009","41.109","40.120","41.373","39.791","1,93M","2,44%"
"04.02.2009","40.129","39.746","41.490","39.746","2,41M","0,96%"
"03.02.2009","39.747","38.665","39.765","38.655","1,55M","2,79%"
"02.02.2009","38.666","39.296","39.364","38.453","1,33M","-1,61%"
"30.01.2009","39.301","39.637","40.273","39.185","1,48M","-0,85%"
"29.01.2009","39.638","40.229","40.229","39.369","1,33M","-1,46%"
"28.01.2009","40.227","38.704","40.438","38.704","2,13M","3,95%"
"27.01.2009","38.699","38.511","39.025","38.422","1,42M","0,49%"
"26.01.2009","38.509","38.130","39.065","37.831","1,49M","0,99%"
"23.01.2009","38.132","37.891","38.660","36.744","1,43M","0,63%"
"22.01.2009","37.894","38.543","38.845","37.255","1,74M","-1,68%"
"21.01.2009","38.543","37.279","38.543","37.279","1,67M","3,41%"
"20.01.2009","37.272","38.828","39.174","37.272","1,42M","-4,01%"
"19.01.2009","38.828","39.351","39.570","38.700","791,08K","-1,30%"
"16.01.2009","39.342","39.149","39.904","38.578","1,73M","0,49%"
"15.01.2009","39.151","37.993","39.197","36.806","2,03M","3,08%"
"14.01.2009","37.982","39.537","39.570","37.658","2,20M","-3,95%"
"13.01.2009","39.544","39.397","40.323","38.623","1,80M","0,36%"
"12.01.2009","39.403","41.585","41.585","39.345","1,55M","-5,24%"
"09.01.2009","41.583","41.992","42.525","41.181","1,57M","-0,97%"
"08.01.2009","41.991","40.819","41.991","40.251","1,56M","2,87%"
"07.01.2009","40.820","42.308","42.308","40.563","1,38M","-3,53%"
"06.01.2009","42.312","41.520","42.363","41.520","1,79M","1,91%"
"05.01.2009","41.519","40.243","41.889","39.526","1,91M","3,17%"
"02.01.2009","40.244","37.550","40.265","37.550","1,06M","7,17%"
"30.12.2008","37.550","37.070","37.783","37.065","1,57M","1,32%"
"29.12.2008","37.060","36.864","37.631","36.638","984,71K","0,53%"
"26.12.2008","36.864","36.470","37.136","36.334","508,53K","1,08%"
"23.12.2008","36.471","37.617","38.005","36.452","859,92K","-3,05%"
"22.12.2008","37.619","39.140","39.452","37.478","1,28M","-3,87%"
"19.12.2008","39.131","39.535","39.785","38.728","1,22M","-1,02%"
"18.12.2008","39.536","39.947","40.498","38.995","1,70M","-1,03%"
"17.12.2008","39.947","39.993","40.361","39.121","2,28M","-0,12%"
"16.12.2008","39.993","38.324","39.993","38.324","1,61M","4,37%"
"15.12.2008","38.320","39.368","39.735","38.320","1,63M","-2,68%"
"12.12.2008","39.374","38.517","39.374","37.014","1,69M","2,22%"
"11.12.2008","38.519","39.009","39.880","38.515","1,95M","-1,24%"
"10.12.2008","39.004","37.972","39.748","37.972","2,23M","2,73%"
"09.12.2008","37.968","38.285","38.863","37.653","2,01M","-0,83%"
"08.12.2008","38.285","35.347","38.426","35.347","2,42M","8,31%"
"05.12.2008","35.347","35.125","35.435","34.013","1,93M","0,63%"
"04.12.2008","35.128","35.311","35.944","35.128","1,26M","-0,48%"
"03.12.2008","35.297","35.001","35.476","33.798","2,24M","0,85%"
"02.12.2008","35.001","34.743","35.734","34.743","1,60M","0,75%"
"01.12.2008","34.741","36.596","36.596","34.396","1,46M","-5,07%"
"28.11.2008","36.596","36.216","37.217","35.944","1,55M","1,06%"
"27.11.2008","36.213","36.470","36.817","36.114","878,65K","-0,70%"
"26.11.2008","36.470","34.814","36.877","34.319","2,08M","4,76%"
"25.11.2008","34.813","34.189","35.532","33.620","1,71M","1,83%"
"24.11.2008","34.189","31.255","34.382","31.255","2,00M","9,40%"
"21.11.2008","31.251","33.403","33.403","31.081","1,89M","-6,45%"
"19.11.2008","33.405","34.098","34.786","33.275","1,57M","-2,02%"
"18.11.2008","34.095","35.698","35.698","33.882","1,75M","-4,54%"
"17.11.2008","35.717","35.777","36.373","34.427","1,39M","-0,20%"
"14.11.2008","35.789","36.003","36.697","35.016","1,63M","-0,57%"
"13.11.2008","35.993","34.374","36.244","33.645","1,89M","4,71%"
"12.11.2008","34.374","37.261","37.261","34.221","2,41M","-7,75%"
"11.11.2008","37.262","36.775","37.629","35.499","1,54M","1,32%"
"10.11.2008","36.776","36.672","38.725","36.298","1,47M","0,30%"
"07.11.2008","36.665","36.362","37.716","36.297","1,76M","0,83%"
"06.11.2008","36.362","37.786","37.786","35.387","2,00M","-3,77%"
"05.11.2008","37.786","40.245","40.245","37.711","2,13M","-6,13%"
"04.11.2008","40.255","38.256","41.003","38.256","2,13M","5,24%"
"03.11.2008","38.249","37.261","38.545","36.938","1,68M","2,66%"
"31.10.2008","37.257","37.447","37.945","35.858","2,00M","-0,51%"
"30.10.2008","37.449","34.852","37.590","34.852","2,49M","7,47%"
"29.10.2008","34.845","33.387","35.766","33.387","2,18M","4,37%"
"28.10.2008","33.387","29.438","33.387","29.438","2,34M","13,42%"
"27.10.2008","29.435","31.480","31.480","29.435","1,70M","-6,50%"
"24.10.2008","31.482","33.809","33.809","30.788","2,25M","-6,91%"
"23.10.2008","33.818","35.069","35.777","32.706","1,96M","-3,57%"
"22.10.2008","35.070","39.043","39.043","35.028","1,65M","-10,18%"
"21.10.2008","39.043","39.440","39.980","38.083","1,53M","-1,01%"
"20.10.2008","39.441","36.401","39.453","36.401","1,55M","8,36%"
"17.10.2008","36.399","36.440","38.342","35.834","1,85M","-0,12%"
"16.10.2008","36.442","36.835","37.394","33.752","2,28M","-1,06%"
"15.10.2008","36.833","41.567","41.567","35.411","2,15M","-11,39%"
"14.10.2008","41.569","40.833","43.753","40.218","2,26M","1,81%"
"13.10.2008","40.829","35.609","40.829","35.609","1,97M","14,66%"
"10.10.2008","35.610","37.079","37.079","33.238","2,44M","-3,97%"
"09.10.2008","37.080","38.594","40.479","36.832","2,18M","-3,92%"
"08.10.2008","38.594","40.137","40.439","37.597","2,83M","-3,85%"
"07.10.2008","40.140","42.104","43.167","39.583","1,97M","-4,66%"
"06.10.2008","42.101","44.502","44.502","37.617","2,08M","-5,43%"
"03.10.2008","44.517","46.155","48.075","44.158","1,58M","-3,53%"
"02.10.2008","46.145","49.805","49.805","45.113","1,68M","-7,34%"
"01.10.2008","49.799","49.538","49.834","47.641","1,50M","0,52%"
"30.09.2008","49.541","46.026","49.541","46.026","1,56M","7,63%"
"29.09.2008","46.028","50.743","50.743","43.766","1,88M","-9,36%"
"26.09.2008","50.783","51.824","51.824","49.902","1,99M","-2,02%"
"25.09.2008","51.828","49.848","51.867","49.848","1,40M","3,98%"
"24.09.2008","49.843","49.598","50.747","49.598","1,20M","0,50%"
"23.09.2008","49.593","51.537","51.856","49.289","1,65M","-3,78%"
"22.09.2008","51.541","53.055","53.455","51.530","1,45M","-2,86%"
"19.09.2008","53.055","48.424","53.168","48.424","2,10M","9,57%"
"18.09.2008","48.423","45.909","49.002","45.295","2,33M","5,48%"
"17.09.2008","45.909","49.218","49.218","45.859","2,32M","-6,74%"
"16.09.2008","49.229","48.404","49.313","46.261","2,05M","1,68%"
"15.09.2008","48.416","52.386","52.386","48.409","1,59M","-7,59%"
"12.09.2008","52.393","51.267","52.591","50.789","1,39M","2,19%"
"11.09.2008","51.270","49.629","51.270","48.217","1,56M","3,30%"
"10.09.2008","49.633","48.439","49.957","47.606","1,90M","2,47%"
"09.09.2008","48.435","50.711","50.711","48.419","1,48M","-4,50%"
"08.09.2008","50.718","51.940","53.706","50.646","1,47M","-2,35%"
"05.09.2008","51.940","51.404","51.940","50.092","1,44M","1,03%"
"04.09.2008","51.409","53.527","53.749","51.157","1,54M","-3,96%"
"03.09.2008","53.527","54.414","55.241","52.891","1,44M","-1,61%"
"02.09.2008","54.404","55.161","55.412","54.207","1,16M","-1,37%"
"01.09.2008","55.162","55.665","55.665","54.933","520,00K","-0,93%"
"29.08.2008","55.680","56.388","56.856","55.678","1,10M","-1,24%"
"28.08.2008","56.382","55.516","56.524","55.516","1,06M","1,55%"
"27.08.2008","55.519","54.366","55.591","54.366","881,67K","2,13%"
"26.08.2008","54.359","54.477","55.088","54.153","836,27K","-0,22%"
"25.08.2008","54.477","55.854","55.906","54.468","653,40K","-2,46%"
"22.08.2008","55.850","55.933","56.430","55.202","823,43K","-0,15%"
"21.08.2008","55.935","55.380","56.144","55.380","1,11M","1,01%"
"20.08.2008","55.377","53.641","55.545","53.641","1,15M","3,24%"
"19.08.2008","53.639","53.326","54.329","52.345","1,01M","0,59%"
"18.08.2008","53.327","54.252","54.928","53.050","846,96K","-1,69%"
"15.08.2008","54.244","55.137","55.307","53.831","945,79K","-1,62%"
"14.08.2008","55.138","54.573","55.725","54.573","1,07M","1,04%"
"13.08.2008","54.573","54.509","55.492","54.035","1,92M","0,13%"
"12.08.2008","54.503","54.721","55.355","54.325","1,23M","-0,40%"
"11.08.2008","54.720","56.590","56.974","54.569","1,21M","-3,29%"
"08.08.2008","56.584","57.018","57.146","56.152","1,05M","-0,76%"
"07.08.2008","57.018","57.546","57.942","56.960","1,12M","-0,91%"
"06.08.2008","57.542","56.473","57.813","56.473","1,27M","1,90%"
"05.08.2008","56.471","55.609","56.974","55.609","1,40M","1,55%"
"04.08.2008","55.609","57.619","57.641","55.367","1,15M","-3,51%"
"01.08.2008","57.630","59.505","59.505","57.492","999,46K","-3,15%"
"31.07.2008","59.505","59.998","60.023","59.225","1,28M","-0,82%"
"30.07.2008","59.998","58.069","59.998","58.069","1,53M","3,37%"
"29.07.2008","58.043","56.869","58.043","56.869","1,12M","2,06%"
"28.07.2008","56.869","57.207","58.176","56.839","887,59K","-0,58%"
"25.07.2008","57.199","57.420","57.711","56.418","1,18M","-0,41%"
"24.07.2008","57.434","59.425","59.641","57.334","1,78M","-3,34%"
"23.07.2008","59.421","59.646","60.242","59.313","1,42M","-0,38%"
"22.07.2008","59.647","60.772","60.780","59.231","1,20M","-1,85%"
"21.07.2008","60.772","60.002","61.275","60.002","1,23M","1,31%"
"18.07.2008","59.988","60.106","61.299","59.479","1,23M","-0,20%"
"17.07.2008","60.109","62.063","62.606","59.985","1,89M","-3,14%"
"16.07.2008","62.056","61.018","62.183","60.863","1,58M","1,71%"
"15.07.2008","61.015","60.715","61.679","58.790","1,47M","0,48%"
"14.07.2008","60.721","60.156","61.306","60.156","970,37K","0,95%"
"11.07.2008","60.148","60.256","61.053","59.603","1,05M","-0,17%"
"10.07.2008","60.253","59.528","60.589","58.338","1,49M","1,20%"
"08.07.2008","59.536","59.081","59.536","57.945","1,24M","0,76%"
"07.07.2008","59.088","59.372","60.795","58.731","1,08M","-0,47%"
"04.07.2008","59.365","59.266","59.779","58.786","642,07K","0,16%"
"03.07.2008","59.273","61.094","61.601","59.243","1,21M","-3,00%"
"02.07.2008","61.106","63.397","63.945","61.028","1,31M","-3,61%"
"01.07.2008","63.396","65.018","65.018","62.911","1,26M","-2,49%"
"30.06.2008","65.018","64.326","65.353","64.326","970,44K","1,08%"
"27.06.2008","64.321","63.951","64.624","63.881","1,10M","0,59%"
"26.06.2008","63.947","65.804","65.804","63.689","1,27M","-2,89%"
"25.06.2008","65.853","64.173","66.308","64.173","1,35M","2,63%"
"24.06.2008","64.168","64.636","65.084","63.713","1,13M","-0,73%"
"23.06.2008","64.640","64.622","65.401","64.440","858,52K","0,04%"
"20.06.2008","64.614","66.584","66.611","64.602","1,14M","-2,97%"
"19.06.2008","66.590","67.090","67.339","66.182","1,17M","-0,75%"
"18.06.2008","67.090","68.431","68.431","66.917","1,36M","-1,97%"
"17.06.2008","68.438","67.284","69.029","67.284","1,20M","1,71%"
"16.06.2008","67.285","67.206","67.618","66.430","1,04M","0,12%"
"13.06.2008","67.204","67.326","67.885","66.907","917,32K","-0,17%"
"12.06.2008","67.320","66.798","67.958","66.798","1,14M","0,79%"
"11.06.2008","66.795","67.775","68.061","66.715","1,25M","-1,45%"
"10.06.2008","67.775","69.275","69.275","67.067","1,26M","-2,17%"
"09.06.2008","69.281","69.786","69.990","68.534","1,03M","-0,72%"
"06.06.2008","69.786","71.208","71.211","69.515","1,20M","-2,00%"
"05.06.2008","71.209","68.674","71.248","68.674","1,22M","3,69%"
"04.06.2008","68.673","70.012","70.012","68.465","1,44M","-1,91%"
"03.06.2008","70.012","71.897","72.019","69.602","1,30M","-2,62%"
"02.06.2008","71.897","72.593","72.593","71.352","1,17M","-0,96%"
"30.05.2008","72.593","71.798","72.862","71.766","1,77M","1,11%"
"29.05.2008","71.798","73.154","73.920","71.695","1,54M","-1,85%"
"28.05.2008","73.153","70.995","73.180","70.734","1,46M","3,04%"
"27.05.2008","70.992","71.629","71.659","70.335","1,41M","-0,89%"
"26.05.2008","71.629","71.452","71.988","71.423","503,20K","0,25%"
"23.05.2008","71.452","72.295","72.295","70.774","1,09M","-1,17%"
"21.05.2008","72.295","73.508","73.780","72.150","1,46M","-1,66%"
"20.05.2008","73.517","73.445","73.522","72.146","1,26M","0,11%"
"19.05.2008","73.439","72.767","73.794","72.458","1,49M","0,92%"
"16.05.2008","72.767","71.496","72.767","71.496","1,35M","1,78%"
"15.05.2008","71.492","70.031","71.492","70.031","1,14M","2,09%"
"14.05.2008","70.027","70.495","70.966","70.027","1,20M","-0,68%"
"13.05.2008","70.503","70.422","71.084","70.108","1,21M","0,12%"
"12.05.2008","70.416","69.646","70.420","69.068","966,70K","1,11%"
"09.05.2008","69.646","69.722","69.722","68.764","841,25K","-0,11%"
"08.05.2008","69.722","69.021","69.877","69.014","975,06K","1,02%"
"07.05.2008","69.018","70.201","70.545","68.599","1,34M","-1,68%"
"06.05.2008","70.195","70.175","70.215","69.561","1,52M","0,03%"
"05.05.2008","70.175","69.366","70.435","69.366","1,35M","1,17%"
"02.05.2008","69.366","67.869","70.973","67.865","1,98M","2,21%"
"30.04.2008","67.868","63.826","68.038","63.826","2,11M","6,33%"
"29.04.2008","63.826","65.678","65.678","63.706","1,11M","-2,82%"
"28.04.2008","65.678","65.191","66.025","65.191","1,18M","0,75%"
"25.04.2008","65.187","64.576","65.253","64.172","1,11M","0,95%"
"24.04.2008","64.576","64.946","65.086","64.223","971,55K","-0,57%"
"23.04.2008","64.948","65.413","65.689","64.914","862,85K","-0,71%"
"22.04.2008","65.413","64.922","65.689","64.922","965,74K","0,75%"
"18.04.2008","64.923","64.554","65.384","64.554","856,82K","0,57%"
"17.04.2008","64.552","64.150","64.945","63.599","908,42K","0,62%"
"16.04.2008","64.152","62.625","64.314","62.625","1,24M","2,45%"
"15.04.2008","62.618","62.151","62.825","62.151","841,67K","0,75%"
"14.04.2008","62.153","62.592","62.733","61.467","926,68K","-0,69%"
"11.04.2008","62.585","63.526","63.526","62.459","696,84K","-1,48%"
"10.04.2008","63.527","63.475","63.646","62.712","909,31K","0,08%"
"09.04.2008","63.477","64.540","64.621","63.167","863,32K","-1,65%"
"08.04.2008","64.540","64.180","64.833","63.453","877,99K","0,57%"
"07.04.2008","64.176","64.447","65.409","63.919","909,33K","-0,42%"
"04.04.2008","64.446","64.177","64.630","63.906","812,76K","0,42%"
"03.04.2008","64.175","63.367","64.731","62.793","1,04M","1,28%"
"02.04.2008","63.364","62.775","63.816","62.775","1,08M","0,94%"
"01.04.2008","62.775","60.965","62.788","60.965","1,21M","2,96%"
"31.03.2008","60.968","60.449","60.982","59.917","2,17M","0,85%"
"28.03.2008","60.452","60.762","61.062","60.192","1,67M","-0,51%"
"27.03.2008","60.762","61.418","62.200","60.679","1,64M","-1,06%"
"26.03.2008","61.415","61.234","61.849","60.759","2,35M","0,30%"
"25.03.2008","61.234","59.820","61.616","59.820","2,52M","2,38%"
"24.03.2008","59.813","58.994","61.083","58.994","2,29M","1,40%"
"20.03.2008","58.987","58.818","59.170","57.824","2,72M","0,27%"
"19.03.2008","58.827","61.936","62.372","58.805","2,23M","-5,01%"
"18.03.2008","61.933","60.040","61.933","60.040","3,08M","3,20%"
"17.03.2008","60.012","61.987","61.987","59.342","2,13M","-3,19%"
"14.03.2008","61.991","62.280","63.028","60.710","2,81M","-0,46%"
"13.03.2008","62.280","62.175","62.413","60.168","3,85M","0,17%"
"12.03.2008","62.177","62.378","63.036","62.022","2,32M","-0,31%"
"11.03.2008","62.368","60.006","62.368","60.006","3,22M","3,95%"
"10.03.2008","59.999","61.869","61.923","59.996","1,90M","-3,02%"
"07.03.2008","61.868","62.973","62.973","61.382","2,49M","-1,76%"
"06.03.2008","62.975","64.631","64.676","62.975","2,25M","-2,56%"
"05.03.2008","64.629","63.653","65.045","63.653","2,32M","1,53%"
"04.03.2008","63.656","64.486","64.530","62.745","2,14M","-1,29%"
"03.03.2008","64.490","63.496","64.644","63.159","2,27M","1,58%"
"29.02.2008","63.489","65.553","65.553","63.482","2,82M","-3,15%"
"28.02.2008","65.555","65.495","66.005","65.248","3,69M","0,09%"
"27.02.2008","65.495","65.178","65.968","64.647","4,84M","0,48%"
"26.02.2008","65.183","64.994","65.399","63.983","3,56M","0,28%"
"25.02.2008","65.001","64.605","65.013","64.060","2,37M","0,61%"
"22.02.2008","64.609","63.780","64.609","63.360","2,08M","1,28%"
"21.02.2008","63.792","63.748","64.631","63.620","2,42M","0,07%"
"20.02.2008","63.747","62.292","63.780","61.634","2,76M","2,33%"
"19.02.2008","62.297","62.801","63.590","62.180","2,09M","-0,80%"
"18.02.2008","62.801","61.292","62.883","61.292","1,50M","2,50%"
"15.02.2008","61.272","61.803","61.803","60.717","2,35M","-0,89%"
"14.02.2008","61.819","62.595","63.224","61.737","2,36M","-1,23%"
"13.02.2008","62.591","61.802","63.002","61.802","4,42M","1,27%"
"12.02.2008","61.805","60.645","62.828","60.645","13,47M","1,92%"
"11.02.2008","60.643","59.081","60.805","59.081","2,57M","2,65%"
"08.02.2008","59.076","58.967","59.520","58.843","2,02M","0,19%"
"07.02.2008","58.965","58.965","59.581","58.030","3,99M","-0,01%"
"06.02.2008","58.969","61.076","61.076","58.742","2,05M","-3,46%"
"01.02.2008","61.080","59.491","61.187","59.491","3,60M","2,67%"
"31.01.2008","59.490","60.288","60.288","57.886","6,16M","-1,33%"
"30.01.2008","60.289","59.522","60.289","58.752","4,31M","1,28%"
"29.01.2008","59.530","58.597","59.715","58.597","3,44M","1,60%"
"28.01.2008","58.594","57.457","58.721","56.360","3,93M","1,97%"
"24.01.2008","57.463","54.242","57.675","54.242","3,80M","5,95%"
"23.01.2008","54.235","56.098","56.098","53.011","3,72M","-3,32%"
"22.01.2008","56.097","53.705","56.541","53.610","3,65M","4,45%"
"21.01.2008","53.709","57.503","57.503","53.487","3,57M","-6,60%"
"18.01.2008","57.506","57.039","58.291","56.241","5,81M","0,82%"
"17.01.2008","57.037","58.773","59.643","56.734","3,59M","-2,96%"
"16.01.2008","58.777","59.906","59.906","58.077","3,46M","-1,89%"
"15.01.2008","59.907","62.180","62.180","59.897","4,08M","-3,67%"
"14.01.2008","62.188","61.950","62.536","61.643","2,83M","0,40%"
"11.01.2008","61.942","63.514","63.514","61.942","2,92M","-2,48%"
"10.01.2008","63.515","62.677","63.615","62.594","3,23M","1,34%"
"09.01.2008","62.674","62.078","62.674","61.487","3,48M","0,96%"
"08.01.2008","62.081","60.771","62.650","60.771","3,31M","2,15%"
"07.01.2008","60.772","61.054","61.505","60.092","2,22M","-0,43%"
"04.01.2008","61.037","62.898","63.436","60.574","2,61M","-2,95%"
"03.01.2008","62.892","62.814","63.129","62.556","1,90M","0,12%"
"02.01.2008","62.815","63.885","63.906","62.659","2,98M","-1,68%"
"28.12.2007","63.886","63.776","64.124","63.598","2,59M","0,18%"
"27.12.2007","63.774","64.287","64.584","63.590","2,04M","-0,80%"
"26.12.2007","64.288","63.101","64.304","63.101","1,82M","1,89%"
"21.12.2007","63.098","61.725","63.398","61.725","2,45M","2,24%"
"20.12.2007","61.716","61.724","62.467","61.416","4,80M","-0,01%"
"19.12.2007","61.722","61.108","61.734","60.915","3,74M","1,02%"
"18.12.2007","61.096","59.832","61.421","59.414","3,62M","2,12%"
"17.12.2007","59.828","62.445","62.445","59.820","2,24M","-4,19%"
"14.12.2007","62.445","62.868","63.455","62.445","3,05M","-0,66%"
"13.12.2007","62.861","64.735","64.735","62.466","2,94M","-2,90%"
"12.12.2007","64.742","64.512","66.171","64.502","3,12M","0,36%"
"11.12.2007","64.512","65.448","66.451","64.127","4,64M","-1,43%"
"10.12.2007","65.446","65.642","65.874","65.228","3,68M","-0,29%"
"07.12.2007","65.639","65.789","66.529","65.278","2,29M","-0,23%"
"06.12.2007","65.791","64.929","65.791","64.692","3,11M","1,33%"
"05.12.2007","64.928","63.483","65.204","63.483","2,59M","2,28%"
"04.12.2007","63.482","63.203","63.722","62.373","1,95M","0,45%"
"03.12.2007","63.200","63.018","63.682","62.729","1,71M","0,31%"
"30.11.2007","63.006","62.157","63.701","62.157","4,85M","1,37%"
"29.11.2007","62.156","61.720","63.190","61.465","5,98M","0,72%"
"28.11.2007","61.715","59.432","61.858","59.432","6,12M","3,84%"
"27.11.2007","59.432","59.067","59.971","58.096","6,15M","0,61%"
"26.11.2007","59.069","60.973","61.560","59.067","6,20M","-3,12%"
"23.11.2007","60.971","60.662","61.334","60.662","8,92M","0,52%"
"22.11.2007","60.653","60.582","61.102","60.124","2,22M","0,12%"
"21.11.2007","60.582","62.335","62.335","59.847","6,54M","-2,81%"
"19.11.2007","62.336","64.609","64.609","62.321","3,82M","-3,52%"
"16.11.2007","64.609","64.634","64.802","63.627","4,45M","-0,03%"
"14.11.2007","64.631","62.919","64.896","62.919","10,89M","2,71%"
"13.11.2007","62.927","61.526","62.933","61.034","5,98M","2,28%"
"12.11.2007","61.527","64.321","64.321","61.452","5,39M","-4,34%"
"09.11.2007","64.321","63.571","65.281","62.279","6,87M","1,19%"
"08.11.2007","63.562","63.503","65.283","63.140","7,20M","0,10%"
"07.11.2007","63.501","64.503","64.603","63.223","112,10K","-1,55%"
"06.11.2007","64.503","62.967","64.524","62.967","4,56M","2,45%"
"05.11.2007","62.960","64.049","64.049","62.720","9,28M","-1,70%"
"01.11.2007","64.050","65.317","65.317","63.774","6,19M","-1,94%"
"31.10.2007","65.318","64.385","65.949","64.385","4,32M","1,45%"
"30.10.2007","64.383","65.044","65.147","64.264","7,82M","-1,02%"
"29.10.2007","65.044","64.275","65.670","64.275","7,74M","1,20%"
"26.10.2007","64.276","62.346","64.320","62.346","6,24M","3,10%"
"25.10.2007","62.341","62.628","63.206","61.968","6,49M","-0,45%"
"24.10.2007","62.625","62.693","62.816","61.448","7,75M","-0,12%"
"23.10.2007","62.697","61.214","62.773","61.214","7,59M","2,42%"
"22.10.2007","61.215","60.884","61.379","59.473","4,19M","0,53%"
"19.10.2007","60.894","63.270","63.349","60.883","5,45M","-3,74%"
"18.10.2007","63.261","63.192","63.322","61.943","4,54M","0,11%"
"17.10.2007","63.194","61.720","63.194","61.460","7,64M","2,39%"
"16.10.2007","61.718","62.965","62.965","61.565","4,90M","-1,99%"
"15.10.2007","62.969","62.455","63.841","62.411","520,87K","0,82%"
"11.10.2007","62.456","63.197","64.169","61.487","5,27M","-1,17%"
"10.10.2007","63.197","63.550","63.565","62.894","4,72M","-0,55%"
"09.10.2007","63.549","62.661","63.658","62.661","7,51M","1,42%"
"08.10.2007","62.661","62.319","62.725","61.841","4,08M","0,55%"
"05.10.2007","62.319","60.408","62.704","60.408","9,08M","3,17%"
"04.10.2007","60.407","60.102","61.080","59.536","8,71M","0,51%"
"03.10.2007","60.099","62.021","62.021","60.094","6,85M","-3,09%"
"02.10.2007","62.017","62.341","62.356","61.241","6,10M","-0,52%"
"01.10.2007","62.340","60.465","62.355","60.465","15,39M","3,10%"
"28.09.2007","60.465","61.054","61.054","60.086","5,43M","-0,96%"
"27.09.2007","61.052","59.713","61.052","59.713","6,39M","2,24%"
"26.09.2007","59.715","58.859","59.825","58.859","6,10M","1,46%"
"25.09.2007","58.858","58.717","58.862","57.969","3,46M","0,24%"
"24.09.2007","58.719","57.799","58.719","57.799","5,82M","1,59%"
"21.09.2007","57.799","56.919","57.899","56.919","7,36M","1,57%"
"20.09.2007","56.906","57.263","57.609","56.607","4,66M","-0,62%"
"19.09.2007","57.264","56.675","58.079","56.675","7,79M","1,06%"
"18.09.2007","56.666","54.351","56.844","54.351","7,55M","4,28%"
"17.09.2007","54.341","54.671","54.733","53.691","4,18M","-0,60%"
"14.09.2007","54.671","54.909","55.465","54.378","5,84M","-0,43%"
"13.09.2007","54.908","53.883","55.087","53.883","3,63M","1,90%"
"12.09.2007","53.883","53.922","54.622","53.718","5,60M","-0,07%"
"11.09.2007","53.921","52.660","53.954","52.660","4,89M","2,41%"
"10.09.2007","52.653","54.554","54.554","52.321","4,08M","-3,51%"
"06.09.2007","54.569","54.413","55.094","54.413","5,90M","0,30%"
"05.09.2007","54.408","55.243","55.243","54.156","2,83M","-1,53%"
"04.09.2007","55.250","54.834","55.566","54.588","9,58M","0,76%"
"03.09.2007","54.833","54.641","54.998","54.519","5,24M","0,36%"
"31.08.2007","54.637","52.874","54.715","52.874","46,50M","3,37%"
"30.08.2007","52.858","52.728","53.645","52.223","28,67M","0,23%"
"29.08.2007","52.735","51.648","52.810","51.647","20,05M","2,11%"
"28.08.2007","51.645","53.072","53.072","51.390","20,72M","-2,70%"
"27.08.2007","53.078","52.995","53.396","52.502","23,48M","0,15%"
"24.08.2007","52.998","51.845","52.998","51.390","48,70M","2,22%"
"23.08.2007","51.848","51.745","52.351","51.082","18,68M","0,20%"
"22.08.2007","51.745","49.815","51.749","49.815","26,17M","3,87%"
"21.08.2007","49.815","49.208","50.064","48.739","25,61M","1,24%"
